,id,text,number,abbr,semantic_category_id,created_at,updated_at,created_by,updated_by
760,1859,Week,14.61,TI_WK,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
761,1860,Sunday,14.62,TI_SU,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
762,1861,Monday,14.63,TI_MO,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
763,1862,Tuesday,14.64,TI_TU,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
764,1863,Wednesday,14.65,TI_WE,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
765,1864,Thursday,14.66,TI_TH,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
766,1865,Friday,14.67,TI_FR,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
767,1866,Saturday,14.68,TI_SA,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
768,1867,Month,14.71,TI_MT,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
769,1868,Names of the Months,14.72,TI_NM,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
770,1869,Year,14.73,TI_YR,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
771,1870,Winter,14.74,TI_WI,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
772,1871,Spring,14.75,TI_SP,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
773,1872,Summer,14.76,TI_SM,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
774,1873,Autumn,14.77,TI_AU,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
775,1874,Season,14.78,TI_SN,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
776,1875,"to Sense, Perceive; Sense",15.11,SP_PS,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
777,1876,to Smell (subj),15.21,SP_VS,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
778,1877,to Smell (obj),15.22,SP_VO,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
779,1878,"Smell (n, subj)",15.23,SP_SS,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
780,1879,"Smell (n, obj)",15.24,SP_SB,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
781,1880,"Fragrant, Good Smelling",15.25,SP_GS,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
782,1881,"Stinking, Bad Smelling",15.26,SP_BD,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
783,1882,to Taste (subj),15.31,SP_TJ,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
784,1883,to Taste (obj),15.32,SP_TT,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
785,1884,"Taste (n, subj)",15.33,SP_TO,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
786,1885,"Taste (n, obj)",15.34,SP_TS,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
787,1886,Sweet,15.35,SP_ST,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
788,1887,Salty,15.36,SP_SA,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
789,1888,Bitter,15.37,SP_BI,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
790,1889,"Sour, Acidic",15.38,SP_AC,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
791,1890,to Hear,15.41,SP_HE,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
792,1891,"to Listen, Harken",15.42,SP_LI,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
793,1892,Hearing (n),15.43,SP_HG,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
794,1893,Sound (n),15.44,SP_SO,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
795,1894,Loud,15.45,SP_LD,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
796,1895,to See,15.51,SP_SE,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
797,1896,to Look,15.52,SP_LO,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
798,1897,Sight (subj),15.53,SP_SI,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
799,1898,"Sight (obj), Look (obj), Appearance",15.54,SP_SG,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
800,1899,to Show,15.55,SP_SW,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
801,1900,"to Shine, Glisten",15.56,SP_SH,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
802,1901,Bright,15.57,SP_BR,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
803,1902,Color,15.61,SP_CO,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
804,1903,Light in Color,15.62,SP_LC,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
805,1904,Dark in Color,15.63,SP_DC,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
806,1905,White,15.64,SP_WH,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
807,1906,Black,15.65,SP_BK,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
808,1907,Red,15.66,SP_RD,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
809,1908,Blue,15.67,SP_BL,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
810,1909,Green,15.68,SP_GR,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
811,1910,Yellow,15.69,SP_YL,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
812,1911,to Touch,15.71,SP_TV,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
813,1912,to Feel of,15.72,SP_FO,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
814,1913,Touch (n),15.73,SP_TC,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
815,1914,Hard,15.74,SP_HA,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
816,1915,Soft,15.75,SP_SF,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
817,1916,Rough,15.76,SP_RG,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
818,1917,Smooth,15.77,SP_SM,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
819,1918,Sharp,15.78,SP_SP,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
820,1919,"Dull, Blunt",15.79,SP_LL,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
821,1920,"Heavy, Weighty",15.81,SP_HV,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
822,1921,"Light, Nimble",15.82,SP_LW,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
823,1922,"Wet, Damp",15.83,SP_WD,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
824,1923,"Dry, Arid",15.84,SP_DR,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
825,1924,"Hot, Warm",15.85,SP_HW,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
826,1925,"Cold, Frigid",15.86,SP_CD,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
827,1926,"Pure, Clean",15.87,SP_CN,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
828,1927,"Dirty, Soiled",15.88,SP_DS,37,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
829,1928,"Soul, Spirit",16.11,EM_SS,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
830,1929,"Feeling, Emotion",16.12,EM_EF,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
831,1930,Passion,16.13,EM_PA,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
832,1931,Care (n),16.14,EM_CA,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
833,1932,"Wonder, Astonishment",16.15,EM_WA,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
834,1933,Surprise,16.16,EM_SU,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
835,1934,Fortune (Good or Bad),16.17,EM_FO,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
836,1935,Good Fortune,16.18,EM_GF,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
837,1936,Misfortune,16.19,EM_MF,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
838,1937,to Please,16.21,EM_PL,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
839,1938,Please in Polite Phrases,16.212,EM_PP,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
840,1939,Joy,16.22,EM_JY,38,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
841,1940,"Glad, Joyful",16.23,EM_JG,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
842,1941,Happy; Happiness,16.24,EM_HH,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
843,1942,"to Laugh, Smile",16.25,EM_LS,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
844,1943,to Play,16.26,EM_PV,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
845,1944,to Love; Love,16.27,EM_LO,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
846,1945,Dear,16.28,EM_DR,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
847,1946,to Kiss,16.29,EM_KS,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
848,1947,"Pain, Suffering",16.31,EM_PS,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
849,1948,"Grief, Sorrow",16.32,EM_GS,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
850,1949,Anxiety,16.33,EM_AN,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
851,1950,"to Regret, Repent",16.34,EM_RR,38,2015-04-16 07:58:59,2015-04-16 07:58:59,loader,loader
