,id,name,order,abbr,aka,sub_family_id,override_family,custom_sort,created_at,updated_at,created_by,updated_by,description
335,710,Domaaki,25,Domk,,98,Iranian,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
336,711,Phalura,26,Phal,a.k.a. Palola/Palula/Phalulo,98,Iranian,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
337,712,Shina-Kohistani,27,ShinKo,,98,Iranian,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
338,713,Shina,28,Shina,,98,Iranian,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
339,714,Savi,29,Savi,,98,Iranian,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
340,715,Ushojo,30,Ush,,98,Iranian,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
341,716,Rigvedic,1,RV,"a.k.a. Rgvedic, Ancient Sanskrit",99,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
342,717,Vedic,2,Ved,,99,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
343,718,Sanskrit,3,Skt,,99,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
344,719,Prakrit,1,Prak,,100,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
345,720,Gandhari,2,Gand,,100,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
346,721,Pali,3,Pali,,100,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
347,722,Sauraseni,4,Saur,,100,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
348,723,Old Marathi,5,OMart,,100,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
349,724,Assamese,1,Assm,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
350,725,Bengali,2,Beng,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
351,726,Bhili,3,Bhil,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
352,727,Bihari,4,Bih,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
353,728,Domari,5,Domr,"a.k.a. Luti, Mehtar, Tsigene, Middle Eastern Romani",101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
354,729,Gujarati,6,Guj,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
355,730,Hindi,7,Hin,a.k.a. Hindi-Urdu,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
356,731,Khandeshi,8,Khan,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
357,732,Konkani,9,Konk,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
358,733,Kumauni,10,Kum,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
359,734,Lahnda,11,Lahn,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
360,735,Maldivian,12,Mald,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
361,736,Marathi,13,Mart,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
362,737,Nepali,14,Nep,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
363,738,Oriya,15,Ori,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
364,739,Panjabi,16,Pnj,a.k.a. Punjabi,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
365,740,Rajasthani,17,Raj,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
366,741,Romani,18,Rmy,"a.k.a. Romany, Gypsy",101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
367,742,Sindhi,19,Sind,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
368,743,Sinhalese,20,Sinh,a.k.a. Sinhala,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
369,744,Tharu,21,Thar,,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
370,745,Urdu,22,Urdu,a.k.a. Hindi-Urdu,101,Indic,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
371,746,Tocharian,1,Toch,a.k.a. Common Tokharian,102,,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
372,747,Tocharian B,1,TochB,"a.k.a. Kuchean, Tokharian B",103,,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
373,748,Tocharian A,1,TochA,"a.k.a. Turfanian, Tokharian A",104,,"aAàǣ,ā,bB,cC,dD,eEēÉe̐,é,fF,gG,hH,iIīí,jJ,kK,lL,mM,nN,oOò,ō,ð,pP,qQ,rR,sS,tT,uUúū,vV,wW,xX,yY,zZ",2015-04-16 07:58:35,2015-04-16 09:22:32,loader,loader,
374,749,Akkadian,10,Akkadian,,105,,,2022-10-04 09:42:24,2022-10-04 09:42:24,cp23772,cp23772,
375,750,Syriac,20,Syriac,,106,,,2022-10-04 09:42:39,2022-10-04 09:42:39,cp23772,cp23772,
376,751,Ethiopic,30,Ethiopic,,106,,,2022-10-04 09:42:56,2022-10-04 09:42:56,cp23772,cp23772,
377,752,Hebrew,40,Hebrew,,106,,,2022-10-04 09:43:10,2022-10-04 09:43:10,cp23772,cp23772,
378,753,Arabic,50,Arabic,,106,,,2022-10-04 09:43:25,2022-10-04 09:44:52,cp23772,cp23772,
